idx,episode,loss,mean_abs_error
84,9662,1.1163651943206787,0.4390113949775696
85,9708,1.3735988140106201,0.4854682981967926
86,9750,1.3623725175857544,0.4686637818813324
87,9796,1.243839979171753,0.4664127230644226
88,9841,1.238545298576355,0.46232378482818604
89,9889,1.0667061805725098,0.44994601607322693
90,9933,1.106101632118225,0.43700093030929565
91,9975,1.1898480653762817,0.4356425404548645
92,10016,1.3841736316680908,0.4756568670272827
93,10058,1.0720791816711426,0.4331161677837372
94,10098,1.2528107166290283,0.457047700881958
95,10136,1.1109894514083862,0.4252074360847473
96,10175,1.1257755756378174,0.4428577423095703
97,10211,1.2287687063217163,0.4479057192802429
98,10251,1.1553174257278442,0.4311397969722748
99,10290,1.0773169994354248,0.4243224263191223
100,10330,1.2389826774597168,0.44342052936553955
101,10370,1.2011140584945679,0.4366134703159332
102,10411,0.9919702410697937,0.4158729314804077
103,10449,0.9887884259223938,0.410010427236557
104,10485,1.1762337684631348,0.42478930950164795
105,10525,1.1258054971694946,0.43037715554237366
106,10563,1.1623244285583496,0.42754772305488586
107,10601,1.1916626691818237,0.42665109038352966
108,10640,1.0176904201507568,0.4015410840511322
109,10681,1.048722267150879,0.41572150588035583
110,10722,0.8837968707084656,0.3867262303829193
111,10757,1.050856113433838,0.39158132672309875
112,10797,0.9823300838470459,0.3992694616317749
113,10838,1.2324587106704712,0.43357551097869873
114,10872,1.065845251083374,0.41735324263572693
115,10912,0.9763244390487671,0.4096558094024658
116,10950,0.9692333340644836,0.41470852494239807
117,10991,0.9349721074104309,0.4037422835826874
118,11028,0.907895565032959,0.38946062326431274
119,11066,0.8388414978981018,0.36958086490631104
120,11102,1.14276921749115,0.41104111075401306
121,11142,1.118538498878479,0.42961734533309937
122,11182,1.184441328048706,0.4390128254890442
123,11223,0.9566531777381897,0.3999439775943756
124,11263,0.8544375896453857,0.3869464099407196
125,11300,0.8994483947753906,0.3691076636314392
126,11341,1.0167635679244995,0.39406466484069824
127,11381,0.8967539668083191,0.3933279514312744
128,11421,0.9482186436653137,0.38513699173927307
129,11460,0.9640270471572876,0.386191189289093
130,11501,0.7815981507301331,0.36198100447654724
131,11539,0.9377971291542053,0.3880231976509094
132,11581,1.0715538263320923,0.4113144874572754
133,11617,0.9266602396965027,0.37457388639450073
134,11650,1.0131746530532837,0.3898474872112274
135,11689,0.8835017085075378,0.367533415555954
136,11731,0.9383208751678467,0.3949546813964844
137,11770,0.8864783644676208,0.4000070095062256
138,11810,0.8902712464332581,0.38737645745277405
139,11848,0.8950892090797424,0.373653769493103
140,11888,0.984363853931427,0.3783217668533325
141,11925,0.8325932025909424,0.3566358983516693
142,11965,0.9390642046928406,0.3843006193637848
143,12006,0.8455114960670471,0.3723529875278473
144,12043,0.9138599634170532,0.38751065731048584
145,12082,0.9802820086479187,0.3872743844985962
146,12119,0.8535609245300293,0.3562048673629761
147,12154,0.9568507671356201,0.3892471492290497
148,12194,0.8754900693893433,0.3725954294204712
149,12230,0.8552996516227722,0.36717313528060913
150,12269,0.9211888909339905,0.39188581705093384
151,12304,0.9741203784942627,0.37306636571884155
152,12345,0.8791157007217407,0.3756072223186493
153,12383,0.863794207572937,0.3730548024177551
154,12421,0.8478549718856812,0.3602909743785858
155,12456,0.9751877188682556,0.3725341260433197
156,12496,0.8982625603675842,0.3725948929786682
157,12538,0.8272140026092529,0.3610270321369171
158,12574,0.8724440932273865,0.35737520456314087
159,12614,0.8859831690788269,0.3752787709236145
160,12655,0.8492423295974731,0.36197957396507263
161,12689,1.0028871297836304,0.3727140724658966
162,12727,0.8449605107307434,0.36199426651000977
163,12765,0.84853595495224,0.36161914467811584
164,12807,0.8706939220428467,0.35669633746147156
165,12843,0.8636842370033264,0.3641742467880249
166,12880,0.8851261138916016,0.3556314706802368
167,12917,0.8730008006095886,0.3563286066055298
168,12954,0.8763017654418945,0.3685712218284607
169,12993,0.9084659218788147,0.36388394236564636
170,13031,0.8738049864768982,0.36472582817077637
171,13069,0.7884494066238403,0.3460880517959595
172,13110,0.8062638640403748,0.3543202579021454
173,13146,0.7974228262901306,0.35317400097846985
174,13182,0.8811821937561035,0.3537849187850952
175,13222,0.7772501111030579,0.34278157353401184
176,13260,0.8760994672775269,0.3423900008201599
177,13296,0.8656582832336426,0.3403952419757843
178,13334,0.8306382894515991,0.3479020893573761
179,13367,0.8839144706726074,0.35725337266921997
180,13404,0.7846261262893677,0.34718623757362366
181,13442,0.8572319149971008,0.3483383059501648
182,13480,0.8229153752326965,0.3432732820510864
183,13516,0.8288291692733765,0.34718057513237
184,13557,0.8348544239997864,0.35093045234680176
185,13590,0.8362337946891785,0.33272820711135864
186,13630,0.7793186902999878,0.33728376030921936
187,13666,0.9345413446426392,0.3673856258392334
188,13706,0.8409399390220642,0.3480399250984192
189,13746,0.8760223984718323,0.3633232116699219
190,13784,0.8050919771194458,0.34986087679862976
191,13822,0.8053038716316223,0.3441503047943115
192,13863,0.841914713382721,0.3575097322463989
193,13900,0.9294418692588806,0.3521573543548584
194,13941,0.8906608819961548,0.3555656373500824
195,13979,0.7284122705459595,0.3290098011493683
196,14016,0.8135295510292053,0.3313603401184082
197,14054,0.8178671598434448,0.33940809965133667
198,14093,0.7362890839576721,0.3277336657047272
199,14131,0.9599295258522034,0.3643943667411804
200,14169,0.8878323435783386,0.34757518768310547
201,14207,0.8247987627983093,0.33730798959732056
202,14244,0.7482300400733948,0.33669713139533997
203,14281,0.7977287769317627,0.3394358158111572
204,14317,0.7769278883934021,0.333086222410202
205,14354,0.7295340299606323,0.3159869611263275
206,14395,0.852220356464386,0.3487229347229004
207,14433,0.7585088610649109,0.33107826113700867
208,14470,0.7804291248321533,0.3219439387321472
209,14509,0.7220363020896912,0.3171287775039673
210,14550,0.8871853947639465,0.3531166613101959
211,14588,0.8437355756759644,0.35015368461608887
212,14626,0.7805511355400085,0.3353610336780548
213,14665,0.7622517347335815,0.3315787613391876
214,14704,0.8036725521087646,0.3332286477088928
215,14740,0.8006736040115356,0.33509427309036255
216,14778,0.6909720301628113,0.31307917833328247
217,14813,0.8072328567504883,0.3358147442340851
218,14850,0.826543927192688,0.33034467697143555
219,14884,0.9463151693344116,0.34030836820602417
220,14922,0.7442072033882141,0.32555583119392395
221,14956,0.8732569217681885,0.33708399534225464
222,14995,0.745221734046936,0.32812267541885376
223,15029,0.7435644268989563,0.31030455231666565
224,15066,0.7560458779335022,0.31922075152397156
225,15102,0.7586876749992371,0.3227144777774811
226,15138,0.8761044144630432,0.33670076727867126
227,15175,0.7598718404769897,0.3243977725505829
228,15213,0.7481156587600708,0.3180716633796692
229,15252,0.7693862915039062,0.3259299397468567
230,15290,0.7650464773178101,0.3262242376804352
231,15327,0.7876471281051636,0.3233630359172821
232,15365,0.7774065732955933,0.32011473178863525
233,15399,0.9119287133216858,0.3333170711994171
234,15435,0.806621253490448,0.3347730040550232
235,15473,0.7295902371406555,0.32024919986724854
236,15510,0.7983255982398987,0.3171932101249695
237,15548,0.8190286755561829,0.33083128929138184
238,15584,0.7331355214118958,0.32094666361808777
239,15619,0.7572126388549805,0.3198434114456177
240,15655,0.8348484039306641,0.3337762951850891
241,15687,0.7852424383163452,0.3142291009426117
242,15724,0.7010457515716553,0.30252501368522644
243,15762,0.6961650252342224,0.3030972182750702
244,15801,0.7908414006233215,0.32973620295524597
245,15838,0.7689400911331177,0.32128217816352844
246,15873,0.7469146251678467,0.3202357590198517
247,15913,0.7985821962356567,0.31371620297431946
248,15951,0.756234884262085,0.32321733236312866
249,15986,0.7764172554016113,0.32129377126693726
250,16022,0.7325316667556763,0.31289830803871155
251,16059,0.7790602445602417,0.3231246769428253
252,16096,0.8076281547546387,0.3272179663181305
253,16134,0.7342382073402405,0.3229849338531494
254,16172,0.7596800327301025,0.31772005558013916
255,16209,0.911124050617218,0.3333500027656555
256,16244,0.7750343680381775,0.31268563866615295
257,16283,0.7686393857002258,0.3200262784957886
258,16321,0.8062673211097717,0.3167469799518585
259,16359,0.7377573847770691,0.3162359297275543
260,16397,0.7138330340385437,0.3144017457962036
261,16433,0.8182505965232849,0.32209327816963196
262,16472,0.7497625946998596,0.3114362061023712
263,16508,0.7012855410575867,0.3102467954158783
264,16546,0.7915797233581543,0.31630662083625793
265,16586,0.8468996286392212,0.3348715305328369
266,16620,0.7545769810676575,0.3079901337623596
267,16658,0.8003843426704407,0.31420063972473145
268,16698,0.692976176738739,0.29866543412208557
269,16733,0.7500853538513184,0.3100638687610626
270,16770,0.7445554137229919,0.31539517641067505
271,16804,0.7355409860610962,0.3096015751361847
272,16840,0.8331075310707092,0.31233108043670654
273,16878,0.7432287335395813,0.3124149739742279
274,16913,0.7154666185379028,0.3071458637714386
275,16953,0.6856436133384705,0.3109458386898041
276,16987,0.776551365852356,0.3025645315647125
277,17023,0.7955965995788574,0.3169249892234802
278,17062,0.7640217542648315,0.319275438785553
279,17098,0.7860055565834045,0.3159168064594269
280,17137,0.8280833959579468,0.3195114731788635
281,17173,0.7360250353813171,0.30431675910949707
282,17212,0.7564181089401245,0.3163083791732788
283,17250,0.7935047745704651,0.31908631324768066
284,17287,0.7284092903137207,0.30452054738998413
285,17325,0.7480370998382568,0.31624963879585266
286,17364,0.7402288317680359,0.3090553879737854
287,17401,0.7420520186424255,0.3032389283180237
288,17438,0.7498683333396912,0.2986468970775604
289,17473,0.7778097987174988,0.31129881739616394
290,17509,0.8258684277534485,0.3207363486289978
291,17550,0.6878656148910522,0.30005204677581787
292,17587,0.739561915397644,0.3142372667789459
293,17628,0.686699628829956,0.29515695571899414
294,17663,0.7362756133079529,0.3088858425617218
295,17701,0.7191855311393738,0.29627636075019836
296,17741,0.6823139786720276,0.2947317957878113
297,17777,0.7544616460800171,0.3079043924808502
298,17811,0.8407998085021973,0.31529131531715393
299,17845,0.7601689696311951,0.31020960211753845
300,17882,0.7546691298484802,0.2996286451816559
301,17919,0.7246285080909729,0.29200202226638794
302,17954,0.8435800075531006,0.3097822070121765
303,17990,0.7327886819839478,0.304512619972229
304,18028,0.7783893346786499,0.3086686134338379
305,18066,0.6784434914588928,0.29578232765197754
306,18103,0.7300221920013428,0.3023526072502136
307,18138,0.7454996705055237,0.3007718026638031
308,18175,0.7105672955513,0.30007123947143555
309,18212,0.7823426127433777,0.30450955033302307
310,18250,0.7373024225234985,0.2917303740978241
311,18290,0.6809424161911011,0.2967827320098877
312,18326,0.7425833344459534,0.29756680130958557
313,18364,0.6924075484275818,0.2968668043613434
314,18405,0.6462083458900452,0.2840135991573334
315,18442,0.7888443470001221,0.30910438299179077
316,18479,0.7240926623344421,0.29907119274139404
317,18520,0.7643453478813171,0.30805280804634094
318,18553,0.7793747782707214,0.30241629481315613
319,18591,0.7175094485282898,0.29881423711776733
320,18627,0.8103963136672974,0.30593642592430115
321,18664,0.7258686423301697,0.2962724268436432
322,18701,0.7479038238525391,0.29980772733688354
323,18739,0.7348061800003052,0.30288565158843994
324,18778,0.7415382266044617,0.31058645248413086
325,18814,0.7442476153373718,0.30377423763275146
326,18850,0.7531301975250244,0.3008028268814087
327,18888,0.846467912197113,0.317954957485199
328,18923,0.7825937271118164,0.3037034571170807
329,18959,0.6525872945785522,0.29044830799102783
330,18995,0.7207036018371582,0.298859566450119
331,19029,0.7508849501609802,0.29566869139671326
332,19067,0.7099344730377197,0.2891537845134735
333,19101,0.7180591821670532,0.2990419864654541
334,19136,0.7275900840759277,0.296944797039032
335,19174,0.7499897480010986,0.3014860451221466
336,19211,0.8391923308372498,0.31192076206207275
337,19254,0.6926679611206055,0.29315125942230225
338,19291,0.7171961069107056,0.2993181645870209
339,19330,0.7440916299819946,0.3035731911659241
340,19369,0.7321088910102844,0.29668039083480835
341,19403,0.76088547706604,0.2960243821144104
342,19441,0.7418791651725769,0.30304476618766785
343,19474,0.7407121062278748,0.29663798213005066
344,19509,0.7064756751060486,0.2936210036277771
345,19549,0.7595239281654358,0.30556243658065796
346,19584,0.7483632564544678,0.29329821467399597
347,19621,0.8013433218002319,0.3022207021713257
348,19659,0.6683399677276611,0.2887725532054901
349,19700,0.7244979739189148,0.30489975214004517
350,19740,0.7897018194198608,0.2967672646045685
351,19776,0.7268765568733215,0.30553799867630005
352,19813,0.6944624185562134,0.2891159951686859
353,19849,0.7257978320121765,0.2916647791862488
354,19885,0.7265748977661133,0.28586792945861816
355,19923,0.7582432627677917,0.2940932512283325
356,19959,0.7531281113624573,0.2967430353164673
357,19996,0.7537928819656372,0.30121883749961853
358,20030,0.8263610601425171,0.29779812693595886
359,20067,0.8385835886001587,0.30628475546836853
360,20103,0.7499662041664124,0.30062732100486755
361,20139,0.8274486660957336,0.30471763014793396
362,20173,0.6944461464881897,0.2865139842033386
363,20210,0.7151389122009277,0.2831311821937561
364,20248,0.7668931484222412,0.29751989245414734
365,20282,0.680848240852356,0.29094788432121277
366,20316,0.7493802905082703,0.291055291891098
367,20351,0.7026416063308716,0.28797540068626404
368,20391,0.7589640021324158,0.3010072112083435
369,20429,0.7428969740867615,0.3003918528556824
370,20463,0.7004935145378113,0.2853468060493469
371,20502,0.670921802520752,0.2795591354370117
372,20536,0.7337188124656677,0.2924612760543823
373,20573,0.7180947065353394,0.29895544052124023
374,20611,0.6852355003356934,0.2878488302230835
375,20646,0.6795536279678345,0.28242573142051697
376,20678,0.819221019744873,0.2948070764541626
377,20715,0.7755229473114014,0.2923799157142639
378,20752,0.7535936832427979,0.2923413813114166
379,20785,0.8426818251609802,0.2974051237106323
380,20822,0.724058210849762,0.2897292375564575
381,20855,0.7601574659347534,0.2960953116416931
382,20896,0.6495721936225891,0.28234153985977173
383,20935,0.7332736253738403,0.2986982762813568
384,20972,0.6486664414405823,0.2777070701122284
385,21008,0.7016640901565552,0.2833114266395569
386,21047,0.7918443083763123,0.30489444732666016
387,21087,0.7224215269088745,0.2895672917366028
388,21125,0.6814948916435242,0.2882091701030731
389,21164,0.7778791785240173,0.309844970703125
390,21202,0.7755758166313171,0.3040896952152252
391,21239,0.7936366200447083,0.30113810300827026
392,21277,0.7441186308860779,0.29055747389793396
393,21315,0.775052011013031,0.2974930703639984
394,21351,0.7011401653289795,0.28695255517959595
395,21387,0.8188597559928894,0.28936633467674255
396,21424,0.7884489893913269,0.2991282045841217
397,21461,0.7116502523422241,0.2834649980068207
398,21497,0.7660674452781677,0.30277690291404724
399,21534,0.737269937992096,0.29125726222991943
400,21570,0.7477907538414001,0.289317786693573
401,21611,0.7407524585723877,0.298174649477005
402,21649,0.7411670684814453,0.28684502840042114
403,21685,0.7171658277511597,0.28462865948677063
404,21722,0.6909939050674438,0.2863517701625824
405,21759,0.734282374382019,0.28735917806625366
406,21798,0.6389344334602356,0.279946506023407
407,21840,0.6823452711105347,0.2870009243488312
408,21876,0.6747089624404907,0.27966466546058655
409,21912,0.7415185570716858,0.2869141399860382
410,21950,0.6406391859054565,0.27961093187332153
411,21986,0.6911279559135437,0.27935343980789185
412,22022,0.6639035940170288,0.27797743678092957
413,22062,0.7923355102539062,0.3037635385990143
414,22097,0.7581629753112793,0.28689321875572205
415,22135,0.6768033504486084,0.2821730971336365
416,22173,0.8328527212142944,0.2927320897579193
417,22210,0.765292227268219,0.2872657775878906
418,22246,0.7632313370704651,0.2869987189769745
419,22281,0.8097522258758545,0.2994077205657959
420,22317,0.7513656616210938,0.2863072454929352
421,22353,0.7428321242332458,0.2931109666824341
422,22390,0.7074666619300842,0.2785153090953827
423,22425,0.8083934187889099,0.29659098386764526
424,22460,0.6573871374130249,0.2709241211414337
425,22499,0.6853330731391907,0.28165316581726074
426,22536,0.6635366678237915,0.2766205072402954
427,22574,0.7816097736358643,0.29451224207878113
428,22611,0.7134499549865723,0.28235670924186707
429,22649,0.7389758229255676,0.2927057147026062
430,22687,0.8011288046836853,0.305119127035141
431,22724,0.711696207523346,0.2854483127593994
432,22762,0.740908682346344,0.2893039882183075
433,22795,0.8627800941467285,0.3022344708442688
434,22831,0.7331181764602661,0.28385093808174133
435,22866,0.6541475653648376,0.276175856590271
436,22903,0.6903381943702698,0.2857012450695038
437,22941,0.66910320520401,0.2767607271671295
438,22979,0.7873568534851074,0.2951217591762543
439,23014,0.7794920206069946,0.2895926833152771
440,23050,0.685473620891571,0.27359601855278015
441,23085,0.6605039834976196,0.2734832167625427
442,23121,0.6685184836387634,0.27347734570503235
443,23158,0.6661192774772644,0.27797746658325195
444,23195,0.7834354043006897,0.29621315002441406
445,23233,0.708164632320404,0.2817241847515106
446,23269,0.7025763392448425,0.2834497392177582
447,23306,0.7364113926887512,0.2859712839126587
448,23343,0.7666948437690735,0.2817235589027405
449,23380,0.68365478515625,0.27712804079055786
450,23418,0.7170737385749817,0.2805851101875305
451,23455,0.7635537981987,0.28530827164649963
452,23490,0.7307255864143372,0.2930935323238373
453,23524,0.7378095984458923,0.2813222110271454
454,23561,0.6596605777740479,0.27420809864997864
455,23597,0.8048132061958313,0.2896825075149536
456,23631,0.694071352481842,0.2756767272949219
457,23667,0.8162890076637268,0.28954195976257324
458,23700,0.7159028053283691,0.28714972734451294
1,23770,0.7701805830001831,0.38909903168678284
2,23807,0.848703145980835,0.40433087944984436
3,23844,0.7903020977973938,0.4025154113769531
4,23879,0.9151158332824707,0.42830175161361694
5,23917,0.8213004469871521,0.39740246534347534
6,23954,0.7380884885787964,0.3895323574542999
7,23993,0.8207355737686157,0.4224550724029541
8,24029,1.05545175075531,0.4392607510089874
1,24080,0.987578272819519,0.4553113579750061
2,24116,0.9192461967468262,0.41130268573760986
3,24156,0.9538832902908325,0.39538782835006714
4,24188,0.8800709843635559,0.3587892949581146
5,24225,0.7149932384490967,0.3271447718143463
6,24257,0.6917742490768433,0.3284834623336792
7,24294,0.7102344036102295,0.3238706588745117
8,24327,0.7218275666236877,0.31640422344207764
9,24363,0.8384026885032654,0.34699746966362
10,24399,0.7492309808731079,0.31833508610725403
11,24433,0.7635781168937683,0.3180658221244812
12,24469,0.7492464184761047,0.3115253448486328
13,24504,0.7968509793281555,0.31635865569114685
14,24541,0.6843199729919434,0.29716387391090393
15,24577,0.743228018283844,0.29238608479499817
16,24610,0.728807270526886,0.2871595323085785
17,24645,0.755685567855835,0.29746443033218384
18,24678,0.822784423828125,0.29804137349128723
19,24715,0.6849663853645325,0.2796398401260376
20,24752,0.6949511766433716,0.28766071796417236
21,24791,0.6672781705856323,0.282034307718277
22,24824,0.7753052711486816,0.2927568256855011
23,24862,0.6407232880592346,0.2784169018268585
24,24900,0.6801384091377258,0.27663207054138184
25,24935,0.779595136642456,0.28492996096611023
26,24972,0.7048022747039795,0.27815723419189453
27,25007,0.7548187375068665,0.2786170542240143
28,25043,0.7311338186264038,0.2759641110897064
29,25078,0.7143481969833374,0.2657758295536041
30,25112,0.7405462265014648,0.2756672501564026
31,25146,0.780073344707489,0.2797236442565918
32,25186,0.7151371240615845,0.2835778594017029
33,25223,0.7768396139144897,0.2767672538757324
34,25259,0.6875770688056946,0.26780128479003906
35,25295,0.7883993983268738,0.27176958322525024
36,25329,0.7229720950126648,0.26779985427856445
37,25363,0.7120374441146851,0.26120665669441223
38,25400,0.5897226333618164,0.25150635838508606
39,25436,0.7377499341964722,0.27035748958587646
40,25468,0.7235646843910217,0.2659599184989929
41,25502,0.7188906073570251,0.2626263201236725
42,25537,0.6783131957054138,0.26194173097610474
43,25569,0.8179677128791809,0.2811831533908844
44,25606,0.7340378165245056,0.27188006043434143
45,25642,0.6382235288619995,0.2570543885231018
46,25678,0.7475937604904175,0.27261772751808167
47,25715,0.68684983253479,0.26639509201049805
48,25751,0.6762052774429321,0.2625693082809448
49,25786,0.7445157170295715,0.2697962820529938
50,25824,0.6994938254356384,0.2676665782928467
51,25857,0.8011488318443298,0.27413976192474365
52,25892,0.6866948008537292,0.26553910970687866
53,25924,0.6896687150001526,0.26388970017433167
54,25958,0.7470002174377441,0.26852554082870483
55,25992,0.6607120037078857,0.2548186779022217
56,26025,0.6959086060523987,0.2544493079185486
57,26061,0.6963222026824951,0.26972877979278564
58,26096,0.8316940665245056,0.2821793854236603
59,26132,0.6551608443260193,0.2571027874946594
60,26165,0.6914995908737183,0.26480183005332947
61,26201,0.7494918704032898,0.2752198576927185
62,26238,0.6551917195320129,0.26084864139556885
